airline_sentiment,Cleaned_text
1,"['just', 'ahead', 'live', 'your', 'premium', 'cabins?', 'heaven', 'rout']"
-1,"['feel', 'poor', 'church-mous', 'level', 'here,', 'dollar', 'enough', 'make', 'grown', 'cry.', 'grown', 'tear', 'happen']"
-1,"['sure', 'plane', 'hour', 'late', 'flight!', 'your', 'ontim', 'departur', 'ship', 'sail', 'away', 'long', 'time', 'back!']"
-1,"['ua6002', 'mli-&gt;den.', 'will', 'miss', 'connect', 'ua3530', 'den-&gt;yeg', 'delay.']"
-1,"['come', 'onli', 'airline,', 'flight', 'last', 'year', 'that', 'make', 'check', 'carry-on.', 'even', 'gate', 'check...baggag', 'claim?!?']"
-1,"['chang', 'airport', 'actual', 'flight', 'when', 'flight', 'from', 'cancel', 'flightl', 'twice.', '$180', 'taxi', 'ride', 'rdu--reimburse?']"
0,"[""it'"", 'oper', 'unit', ""it'"", 'heathrow-newark', 'flight']"
-1,"['cours', 'have.', 'thi', 'treat', 'custom', 'with', 'recourse?']"
-1,"['will', 'stun', 'bag', 'hartford', 'with', 'ground', 'crew', 'onli', 'hour', 'move', 'bag', 'yard']"
-1,"['someon', 'assist', 'with', ""dm's?"", 'wait', 'hour', 'phone,', 'hour', 'twitter.']"
-1,"['flight', 'overbooked!', 'offer', 'voucher', 'wait', '&amp;', 'take', 'anoth', 'flight.', 'gate', 'agent', 'switch', 'over,', 'retract', 'voucher', 'offer.']"
1,"['thank', 'you!']"
1,"['thank', ""it'"", 'veri', 'help', 'understand', 'that', 'reduc', 'price', 'seat', 'that', 'sold', 'check-in', 'have', 'prioriti', 'over', 'certificates.']"
-1,"['million', 'miler', ""i'v"", 'been', 'delay', 'plenty.', 'never', 'amateurish', 'doe', 'embarrass', 'affiliated.']"
-1,"['airlin', 'claim', 'have', 'fare', 'guarantee,', 'they', ""won't"", 'honor', 'lower', 'fare', 'that', 'found.']"
-1,"['anoth', 'delay', 'unit', 'flight.', 'should', 'thi', 'surpris', 'upset.', 'mostli', 'disappoint', 'have', 'cancel', 'flight', 'trip', 'with']"
-1,"['still', ""can't"", ""it'"", 'lh7631', '21/2/15']"
1,"['thank', 'margo', ""houston'"", 'bush', 'intercontinent', 'get', 'home', 'earlier.']"
-1,"['book', 'flight', 'same', 'price', 'each', 'time', 'searched.', ""wasn't"", 'least', 'frustrating.', '#customerservic']"
-1,"['thanks,', ""didn't"", 'want', ""'we'v"", 'start', 'your', 'flight', 'search', ""over'"", ""'the"", 'fare', '&amp;', 'rule', 'thi', 'itinerari', ""changed'"", 'again']"
-1,"['cat', 'flight', 'delay', '1+hour', 'will', 'arriv', 'hawaii', 'after', '&amp;', ""won't"", 'abl', 'pick', 'until', 'tomorrow']"
-1,"['not,', 'mind', 'get', 'next', 'flight.']"
-1,"[""you'v"", 'lost', 'bag', 'too.', 'least', 'nobodi', 'done', 'anyth', 'help', 'out.', 'thi', 'absurd.']"
-1,"[""what'"", 'with', 'reduct', '737-900s?', 'longer', 'confirm', 'forget', 'upgrad', 'just', 'want', 'legroom.', '#unitedfail']"
-1,"['offer', 'voucher', 'switch', 'flights.', 'voucher', 'offer', 'doesn’t', 'exist', '&amp;', 'gate', 'agent', 'switch', 'delay', 'flight!']"
0,"['when', 'southwest', 'thi', 'mechan', 'problem', 'least', 'they', 'gave', 'round', 'trip', 'vouchers.', 'will', 'step', 'plate', 'flight', 'too?']"
-1,"['usual', 'like', 'fli', 'with', 'guy', '$200', 'credit', 'seem', 'ridicul', '#notcool', '#exhorbitantfe']"
-1,"['thanks,', 'much', 'miss', 'nonexist', 'staff', 'thi', 'appar', 'remot', 'outpost', '(busi', 'airport', 'citi', '~1m).']"
-1,"['friend', 'lost', 'luggag', 'flight', '1547.', 'what']"
1,"['sweet,', 'follow', 'back', ""i'll""]"
0,"['reserv', 'were', 'chang', 'that', 'longer', 'make', 'connect', 'flight.', 'chang', 'thi', 'without', 'incur', 'fee?']"
1,"['good!', 'next', 'flight', 'littl', 'delay', 'work']"
0,"['flight', '5431']"
-1,"['just', 'board', 'ua1297,', 'refus', 'from', 'carri', 'overhead', 'space,', 'plane', 'with', 'load', 'space', '#fail', '#customerexperi']"
-1,"['your', 'right!', 'just', 'lost', 'custom', 'becaus', 'your', 'staff', ""wouldn't"", 'take', 'approv', 'carry-on', 'half', 'empti', 'flight!']"
0,"['rais', 'disput', 'with', 'your', 'provid', 'they', 'will', 'hope', 'clear', 'you.']"
-1,"['held', 'almost', 'minut', 'then', 'promis', 'free', 'movi', ""didn't"", 'work', 'neither', 'wifi', 'that', 'paid', 'for.']"
-1,"['nice', '""partners""', 'have.', 'delay', 'keep', 'increas', 'everi']"
-1,"['ua1740', 'just', 'admit', 'have', 'clue', 'when', 'flight', 'will', 'leav', 'denver.', '#unfriendlyski']"
-1,"['yep,', 'after', 'long', 'wait', 'phone', 'manag', 'rebook', 'hope', 'will', 'pleasent', 'one.', 'thank', 'help.']"
-1,"['just', 'worst', 'experi', 'ever', 'fli', 'with']"
-1,"['ua1740.', 'inbound', 'flight', 'time', 'get', 'closer', 'push', 'back', 'min.', ""you'v"", 'been', 'do', 'thi', 'hrs.']"
-1,"['flight', 'from', 'get', 'delayed?', 'gate', 'attend', 'communicating!']"
-1,"['plane', 'sound', 'like', 'scratch', 'thi', 'normal?', 'will', 'thi', 'eventu', 'entertain', 'fee.']"
0,"['chase', 'say', 'referr', 'bonus.', 'thanks.']"
-1,"['trust', 'unit', 'with', 'futur', 'flight', 'book', 'problemss', 'when', 'confirmed,', 'ticket', 'purchas', 'ticket', 'cancel', 'flightl', 'after', 'fact?']"
-1,"['rebooked.', 'thi', 'late', 'flight', 'too.']"
-1,"['late', 'flight', 'flight', 'today']"
-1,"['miss', 'first', 'flight,', 'have', 'hundr', 'just', 'keep', 'your', 'second', 'leg?', 'much', 'keep', 'earn', 'miles?']"
-1,"['3586', 'from', 'buf.', 'incred', 'loud,', 'like', 'third', 'world', 'inner', 'citi', 'metro', 'bus.', '#lowstandard']"
0,"['cancel', 'flighting.', 'bought', 'ticket', 'friend', 'cant', 'credit', 'under', 'name']"
1,"['boe', 'star', 'allianc', 'short', 'final', 'amaz', 'winter', 'morn', '#777', '#avgeek']"
-1,"['day', 'flight', 'other', '(roundtrip).']"
1,"['blown', 'away', 'stellar', '#custserv', 'thank', '&lt;3']"
-1,"['your', 'overal', 'experi', 'fli', 'friendli']"
-1,"['good', 'start', 'would', 'warm', 'plane', 'befor', 'departur', 'time', 'flight', ""isn't"", 'delay', 'frozen', 'water', 'lines.']"
-1,"['annnnddddd', 'go', 'lose', 'first', 'class', 'seat', 'flight', 'they', 'shuffl']"
1,"['have', 'nicest', 'gate', 'attend', 'newark', 'airport', 'gate', 'right', 'now.', 'multipl', 'delay', 'still', 'pleasant', 'with', 'everyone.']"
-1,"['hour', 'mechan', 'delay...kil']"
-1,"['everi', 'time', 'check', 'with', 'your', 'airlin', 'confid', 'will', 'wear', 'same', 'cloth', 'days.', 'pleas', 'prove', 'wrong.']"
0,"['trade', 'show!', 'come', 'both', 'awesom', 'deal', '#sunkist']"
-1,"['thank', 'unit', 'run', 'water', 'late', 'flight', 'flight', 'from', 'grand', 'rapid', 'denver']"
-1,"['allow', 'bypass', 'receipt', 'refund', 'request', 'form.', 'never', 'receiv', 'receipt', 'email.', 'charg']"
0,"['pleas', 'help!', 'left', 'ipad', 'flight', 'from', 'pari', 'yesterday', 'can’t', 'touch', 'with', 'anyon', 'locally.', 'what']"
-1,"['when', 'will', 'that', 'happen?', 'realli', 'confus', 'when', 'content', 'come', 'screen', 'about', 'technolog', 'forward', 'unit']"
-1,"['mean', 'like', 'mail', 'address', 'rate?', 'surli', 'unit', '""coworkers""', 'guess', 'benefit', ""aren't"", 'great.']"
-1,"['alreadi', 'sent', 'feedback', 'your', 'rep', 'told', 'about', 'priority.', 'speechless', 'your', 'system']"
-1,"['just', 'becaus', 'monopoli', ""doesn't"", 'mean', 'treat', 'your', 'frequent', 'flier', 'like', 'crap.']"
-1,"['yeah,', 'way.', 'usual.', 'actual', 'get', 'use', 'get', 'deliv', 'kind', 'nice', 'sense.']"
0,"['much', 'baggag', 'check', 'intern', 'flights?']"
-1,"['doe', 'take', 'week', 'mileageplu', 'premier', 'card', 'sent', 'out?', '#stillwait', '#doesntfeellikestatusyet']"
-1,"['wonder', 'peopl', 'hate', 'deal', 'with', 'airlines?', 'ridicul', 'inflex', '""policies"".', 'need', 'phone', 'number', 'resolution.', 'now.']"
-1,"['le2v9d', 'number', 'flight.', 'first', 'cancel', 'flightl', 'weather', 'iatanbul.', 'make', 'reflight', 'book', 'problem']"
-1,"['(2/2)', 'suggest', 'that', ""can't"", 'confirm', 'cert', 'time', 'flight', 'book', 'problems,', 'should', 'assum', 'that', 'never', 'clear.', ""didn't"", 'use', 'that']"
1,"['thank', 'explanation.', 'seem', 'like', 'incent', 'structure,', 'tho,', 'becaus', 'dramat', 'diminish', 'valu', 'certs.']"
0,"['#sfo', '#clearvis', '#tv4u', 'unit', 'termin', 'airport']"
-1,"[""don't"", 'realli', 'care', 'about', 'comfort,', 'care', 'about', 'profitability.', ""that'"", 'fine,', 'just', '#unfriendlyski']"
-1,"['just', 'honest', 'with', 'your', 'customers.', 'seat', 'design', 'more', 'row', 'plane.', 'more', 'row', 'more', 'money.']"
-1,"['miss', 'thi', 'wed', 'becaus', 'these', 'delay', 'would', 'cool']"
-1,"['design', 'deter', 'peopl', 'from', 'forget', 'thing', 'provid', 'more', 'storag', 'space?', 'articl', 'say', 'latter', '#unfriendlyski']"
-1,"['what', 'think', 'miss', 'meet', 'worth?', 'flight', 'voucher?', 'time,', 'what', 'would', 'make', 'right?']"
-1,"['pile', ""it'"", 'time', 'updat', 'your', 'flight', 'package.']"
-1,"['hard', 'meal', 'prefer', 'after', 'book', 'tickets?', 'forgot', '&amp;', ""it'"", 'impossible!', 'even', 'called.']"
1,"[""it'"", 'amaz', 'really.']"
-1,"['learn', 'hold', 'connections.', 'they', 'text', 'there', 'anoth', 'flight', 'late', 'flightr', 'connect', ""hasn't"", 'left', 'were', 'pull', 'into', 'gate']"
0,"['have', 'credit', 'from', 'flight', 'cancel', 'flightl', 'doe', 'have', 'book', 'from', 'orig', 'purchas', 'date', 'flown', 'that', 'date?']"
0,"['thi', 'partner', 'first', 'trip', '#nyc', 'bought', 'ticket', 'same', 'time', 'pleas', 'seat', 'next', 'each', 'other', 'conf#', 'ilc0hp']"
-1,"['ridic', 'cant', 'transfer', 'credit,', 'have', '$400', '&amp;', 'your', 'take', '$200', 'cancel', 'flightling.', 'atleast', 'keep', 'credit', 'damn']"
1,"['thank', 'you.', 'there', 'here', 'month', 'ago,', 'none', 'now.', 'weird', ""don't"", 'have', 'club', 'busiest', 'airport']"
-1,"['plane', 'took', 'gate', ""we'r"", 'just', 'wait']"
-1,"['have', 'flight', 'from', 'omaha', 'chicago', 'rout', 'nyc)', 'they', 'seat', 'partner', 'separate,', 'pleas', 'thi', 'res#', 'ilc0hp']"
-1,"['with', 'airport', 'self', 'checkin', 'your', 'onli', 'option', 'your', 'employee.', 'train', 'bitch.', 'send', 'paycheck', 'asap.']"
-1,"['your', 'websit', 'say', 'days.', 'been', 'counting.']"
0,"['last', 'thing....unit', 'club', 'crackers...nabisco??', 'where', 'pepperidg', 'farms?']"
-1,"['lack', 'custom', 'servic', 'astound', '#2daysofhel']"
0,"['thi', 'happen', 'year', 'ago.', ""haven't"", 'flown', 'with', 'since.']"
-1,"['day', 'late', 'flight', 'thi', 'like', 'time', 'past', 'coupl', 'months.', 'where', 'free', 'mile', 'at?!']"
-1,"['cours', 'they', 'were', 'just', 'helpless', 'everyon', 'els']"
1,"['flew', 'miami', 'back', 'great', 'crew,', 'servic', 'both', 'legs.', 'thank']"
-1,"['year', 'fli', 'tokyo', 'vacat', 'both', 'with', 'knee', 'thi', 'happen']"
-1,"['anoth', 'week', 'pass', 'hope', 'that', 'would', 'have', 'respons']"
-1,"[""there'"", 'reason', 'should', 'take', '7-10', 'day', 'respond.']"
-1,"['yes,', 'know', 'that.', 'question', '""whi', 'that', 'still', 'case""?', '#fail']"
-1,"['there', 'exit-row', 'window', 'shade', 'approx', 'window', 'your', 'rj-145s.', '&lt;--a', 'frequent', 'flyer']"
1,"['worri', 'your', 'custom', 'servic', 'get', 'wrap', 'just', 'spoke', 'agent', 'save', 'huge', 'amount', 'time', '&amp;', 'apolog', 'yesterday']"
-1,"['there', 'excus', 'leav', 'minor', 'spend', 'night', 'sob', 'hours)', 'plastic', 'chair.', ""ua'"", 'actions?', 'terrible.', 'unit']"
-1,"['perhap', 'could', 'this?', 'thi', '#answerthi']"
-1,"['wife', 'will', 'share', 'thi', 'dread', 'experience.', ""don't"", 'pretend', 'care', 'about', 'young', 'girl', 'travel', 'alon', 'unit', 'airlin']"
-1,"['go', 'process', 'refund', 'wifi.', 'ask', 'receipt', 'never', 'receiv', 'email-', 'guy', 'just', 'whack', 'credit', 'card']"
-1,"[""don't"", 'post', 'link', 'articl', 'that', 'verifi', 'initi', 'complaint', 'with', 'comment', 'say', 'same', 'thing.']"
-1,"['will', 'break', 'them', 'somehow', 'make', 'them', 'longer', 'that', 'they', ""don't"", 'circul', 'legs?', '#unfriendlyski']"
-1,"['peopl', 'with', 'statu', 'upgd', 'much', 'less', 'than', 'cost', 'ahead', 'premier', 'with', 'earn', '""confirmed""', 'certificates?']"
0,"['pleas', 'burn', 'dream', '#burningman', 'ticket', 'sale', 'today.']"
-1,"['worst', 'agent', 'lauderdal', 'airport;', 'passeng', 'stand', 'line,', 'get', 'statu', 'alert', '&amp;', 'still', ""didn't"", 'make', 'announc']"
-1,"['(free)', 'upgrad', 'becaus', 'problem', ""we'v"", 'had?', 'reserv', 'mkwlkr.']"
0,"['send', 'person', 'plane', 'school?', ""it'"", 'ice', ""don't"", 'want', 'stuck', 'here']"
0,"['start', '3xweekli', '#b737-900', 'flight', 'from', '#neworlean', '#cancun', 'between', '9may-5sep', '#avgeek']"
0,"['fail', 'song.', '""unit', 'break', 'guitars""', '&lt;', 'lmao!']"
0,"['yes,', 'would', 'love', 'upgrad', 'voucher,', 'pleas', 'give', 'call', '9148445695']"
0,"['come', ""it'"", 'cheaper', 'than', 'even', 'though', 'take', 'extra', 'flight,', 'from', 'nrt!']"
-1,"['thi', 'with', 'regard', 'flight', 'from', 'coupl', 'week', 'ago.', 'veri', 'frustrat', 'with', 'your', 'polici', '&amp;', 'express', 'that.']"
-1,"['thank', 'reach', 'out.', 'seat', 'hard,', 'enough', 'cushion.', 'short', 'flight.', 'btw,', 'ua6465', 'flight', 'crew', 'were', 'great!']"
-1,"['surpris', 'otherwise,', 'flight', 'over', ""don't"", 'have', 'good', 'feel', 'about', 'your', 'airline.']"
-1,"['have', 'been', 'told', 'that', ""it'"", 'lost...you', 'guy', ""don't"", 'know', 'where']"
-1,"['just', 'landed.', 'late', 'flight', 'with', 'almost', 'sleep,', 'here.', 'feel', 'sorri', 'woman', 'consol', ""who'"", 'mother', 'die', 'dure', 'night.']"
0,"['6344,6373,', 'sfo-dfw', 'also', '1576', 'sfo-ord']"
-1,"['disappointed,unit', 'feed', 'small', 'children', '&amp;', 'half', 'hour', 'flight', '(honolulu', 'angeles),', 'appalling,', 'food', 'waspaid']"
1,"['thank', 'supervisor', 'miriam', 'provid', 'with', 'great', 'custom', 'service.', '#final']"
-1,"['fill', 'airport', 'part', 'long', 'made', 'longer.']"
1,"['-today', 'staff', 'took', 'custom', 'servic', 'level.', 'father', 'pass', 'away', 'last', 'night', '&amp;', 'help', 'home', 'today!', 'thank']"
-1,"['ua6255', 'delay', '#winnipeg', 'becaus', 'plane', '""frozen""!', '#fail', 'will', 'make', 'connect', 'ua1059?', '#tightconnect', '#denver']"
-1,"['delay', 'about', 'hour', 'becaus', 'miss', 'connect', 'mechan', 'issu', 'flight.', 'rebooked,', 'pleas', 'call', '9148445695']"
0,"['fli', 'saturday', 'where', 'they', 'expect', '&amp;', 'snow.', 'when', 'should', 'start', 'look', 'travel', 'waivers?', 'thanks!']"
0,"['mile', 'from', 'januari', 'china', 'flight', 'mileageplu', 'account?']"
-1,"['know', 'your', 'updat', 'everi', 'hour', 'tell', ""don't"", 'know', 'where', 'bag', 'also', 'equal', 'irritating.', '#coltsmissingbag']"
-1,"['lightyear', 'ahead', 'secur', 'control', 'newark', 'airport.', 'they', 'wast', 'preciou', 'min', 'efficiency.', '#frighten']"
1,"['great,', 'thank', 'you!']"
0,"['submit', 'statu', 'match', 'last', 'week', 'have', 'heard', 'back.', 'delta', 'custom', 'look', 'switch', 'united.', 'pleas', 'assist.']"
-1,"['1627', 'montego', 'go', 'back', 'gate', '1person', 'late', 'flight?', 'aw', 'servic', 'came', 'time!!']"
-1,"['right...', 'guy', 'charg', 'breath', 'next?']"
0,"['names...dalla', 'flight', 'chicago']"
-1,"['other', 'words...', 'sorry,', 'sorry.', 'plenti', 'other', 'airlines...', 'travel', 'lot.']"
-1,"['delay', 'again', 'united.', 'gate', 'agent', 'borderlin', 'rude', 'when', 'ask', 'flight', 'statu', 'question.', 'what', 'happen', 'united?']"
-1,"['need', 'speak', 'with', 'supervisor', 'someon', '#will', 'help', 'credit', 'have', 'asap.', '#letsworktogeth']"
-1,"['just', 'give', 'your', 'servic', 'terrible.', ""wasn't"", 'forc', 'unit', 'certain', 'routes,', 'never', 'would.']"
1,"['club', 'denver', 'dope']"
-1,"['check', 'agent', ""wouldn't"", 'bag', '7am.', 'stand', 'line', 'hell.']"
-1,"['never', 'go', 'gate', 'thi', 'rate.']"
-1,"['thi', 'get', 'ridiculous.', ""we'r"", 'miss', 'connection.']"
-1,"[""couldn't"", 'confirm', 'upgd', 'cert', 'gave', 'decid', 'sell', 'anyon', 'seat', '$299.', 'bother', 'give', 'them?']"
-1,"['lock', 'myself', 'account', 'need', 'access', 'book', 'flight.']"
0,"['januari', '15th.']"
-1,"['chanc', 'troubleshoot', 'check', ""we'r"", 'minut', 'person.']"
-1,"['earth', 'could', 'close', 'unit', 'club', 'atlanta?', 'what', 'major', '#fail', 'airport', 'thi', 'size']"
1,"['sorri', 'hear', 'outsourc', 'plan.', 'bois', 'best', 'staff/cust', 'servic', 'country.', '#bois']"
-1,"['-lga-ord', '711.', 'agent', 'name.', 'argument', 'over', 'baggag', 'policy.']"
-1,"['staff', 'were', 'rude', 'unempathetic.', 'need', 'jacket', 'tablet', 'take', 'carryon', 'caus', 'plane', ""full.don't"", 'lose']"
-1,"['monday', 'evening.']"
0,"['board', '""activ', 'military""', 'onli', 'uniform?""', ""can't"", 'travel', 'uniform', 'opsec', 'reason,', 'even', 'offici', 'travel']"
0,"['leisure.', 'militari', 'personnel', 'safeti', 'reason', 'highli', 'recommend', 'travel', 'uniform']"
-1,"['ticket', 'counter', 'master', 'veri', 'helpful.']"
1,"['cool,', 'thanks.']"
-1,"['baggag', 'shannon', 'never', 'mind', 'work', 'give', 'some', 'back']"
-1,"[""you'r"", 'listening,', 'lowest', 'provid', 'inflight', 'wifi?', 'with', 'times!']"
-1,"[""that'"", 'funni', 'becaus', 'email', 'onc', 'they', 'found', ""hadn't"", 'left', 'lhr.', 'mean', 'time', 'stuck', 'with', 'nyc!!!']"
-1,"['biggest', 'joke', 'company,i', 'will', 'never', 'with', 'them', 'again!', 'day', 'wait', 'bag,', 'they', ""don't"", 'even', 'know', 'where']"
-1,"[""haven't"", 'updat', 'that', 'flight', '4411', 'delayed?', 'super', 'frustrat']"
0,"['long', 'expect', 'formal', 'respons', 'take?']"
0,"['fli', 'domest', 'first', 'from', 'hnl.', 'loung', 'befor', 'thi', 'just', 'international?', 'thank']"
0,"['mean', '""fortunately""?', ""don't"", 'want', 'flight', 'affected!']"
0,"['volumes,', 'profit', '#aviat', '#aircargo']"
-1,"['what', 'the...?', 'into', '""all', 'airlin', 'lounge""', 'star', 'allianc', 'club', 'card', 'onli', 'told', 'star', 'allianc', ""isn't"", 'accept']"
-1,"['repli', 'custom', 'refund', 'forms???????????', '#unitedairlin']"
-1,"['&lt;&lt;&lt;&lt;&lt;-------', 'shoddi', 'custom', 'service.', 'whatsoever.', '#unitedairlin']"
-1,"['&lt;&lt;&lt;&lt;&lt;&lt;--------', 'repli', 'emails?']"
-1,"['been', 'day', 'sinc', 'appli', 'compensation?', 'have', 'correspond']"
0,"['suck', 'have', 'money', 'book', 'flight', 'love', 'life.', '2600', 'mile', 'away.']"
-1,"['submit', 'custom', 'care', 'form', '7th.', 'still', 'response.', 'littl', 'longer', 'then', 'busi', 'day']"
-1,"['clearli', 'unit', 'live', 'stone', 'age.', 'some', 'peopl', ""don't"", 'need', 'computers,', 'make', 'your', 'site', 'better', 'tablet', 'phone']"
-1,"['what', 'doe', '""deal', 'email""', 'have', 'anyth', 'with', 'crappi', 'form', 'that', 'made', 'mobil', 'devic']"
0,"['speak', 'flight,', 'skateboard', 'allow', 'carri', 'bagag', 'right?', 'extra', 'payment', 'needed?']"
-1,"['next', 'thing', 'know,', 'unit', 'will', 'believ', 'they', 'abov', 'take', 'them', 'court.', 'unit', 'anti-consum']"
-1,"['read', 'that', 'last', 'hashtag', 'united.', 'make', 'sens', 'sinc', 'they', 'cancel', 'flightl', 'ticket', 'reserv']"
0,"['link', 'messag', 'repli', '#3thparti', '#itproblem']"
0,"['read', 'there', 'weather', 'warn', 'east', 'coast', 'would', 'flight', 'from', 'affected?']"
1,"['delay', 'connect', 'custom', 'servic', 'today', ""i'll"", 'abl', 'final', 'respect', 'dear', 'famili', 'member.', 'thank']"
0,"['allow', 'bring', 'duffl', 'back', 'pack', 'carri', 'person', 'item?', 'fli']"
-1,"['sorri', 'unit', ""isn't"", 'abl', 'keep', 'word', ""'cuz"", 'their', 'total', 'inadequ', 'they', 'still', 'say', ""it'"", 'custom', 'fault!']"
-1,"['know', 'where', 'bag', 'are?', 'knew', 'where', 'they', 'were', 'hour', 'ago.', 'kill', 'worst', 'service.', 'ever.']"
-1,"['stop', 'pretend', 'care', 'about', 'welfar', 'daughter.', 'unit', 'airlin', 'opportun', 'help', 'fail', 'unit', 'airlin']"
-1,"['have', 'receiv', 'previous', '11th', 'have', 'checked.', 'said', 'there', 'complaint', 'associ', 'with', 'e-mail?']"
-1,"['have', 'that,', 'pretti', 'sure', 'befor', 'will', 'wait', 'what', 'happens....']"
-1,"['check', 'trace', 'information.', 'number', 'wrong', 'phone', 'number', '&amp;', 'turquois', 'duffl', 'becom', 'black', 'laptop', 'bag?']"
